id,agent,user,user_id,repo_id,html_url,api_url,status,http_status,additions,deletions,changed_files,commits,author_association,draft,maintainer_can_modify,github_merged,github_state,rate_limit_remaining,rate_limit_reset,fetched_at,error
3187389557,OpenAI_Codex,toyamarinyon,535254,845317529,https://github.com/giselles-ai/giselle/pull/1268,https://api.github.com/repos/giselles-ai/giselle/pulls/1268,ok,200,42,17,13,2,CONTRIBUTOR,False,False,True,closed,4116,1780523753,2026-06-03T21:18:56.464116+00:00,
3144572054,OpenAI_Codex,aladdin-edgy,34347770,998134875,https://github.com/SmythOS/sre/pull/2,https://api.github.com/repos/SmythOS/sre/pulls/2,ok,200,509,297,30,1,CONTRIBUTOR,False,False,True,closed,4115,1780523753,2026-06-03T21:18:57.561682+00:00,
3158079001,Cursor,sanchitram1,107364505,864256775,https://github.com/teaxyz/chai/pull/125,https://api.github.com/repos/teaxyz/chai/pulls/125,ok,200,1175,229,11,22,CONTRIBUTOR,False,False,True,closed,4114,1780523753,2026-06-03T21:18:58.966926+00:00,
3267290060,OpenAI_Codex,ikamensh,23004004,174731004,https://github.com/ikamensh/flynt/pull/232,https://api.github.com/repos/ikamensh/flynt/pulls/232,ok,200,30,2,3,2,OWNER,False,False,False,closed,4113,1780523753,2026-06-03T21:19:00.849474+00:00,
3169135550,OpenAI_Codex,ahmeda14960,30680697,496005961,https://github.com/stanford-crfm/levanter/pull/1012,https://api.github.com/repos/marin-community/levanter/pulls/1012,ok,200,6,2,1,1,CONTRIBUTOR,False,False,True,closed,4111,1780523753,2026-06-03T21:19:02.803639+00:00,
3224188380,OpenAI_Codex,aibrahim-oai,219906144,965415649,https://github.com/openai/codex/pull/1543,https://api.github.com/repos/openai/codex/pulls/1543,ok,200,183,11,6,1,COLLABORATOR,False,False,False,closed,4110,1780523753,2026-06-03T21:19:03.991116+00:00,
3133111584,OpenAI_Codex,gabber235,16163838,535240545,https://github.com/gabber235/Typewriter/pull/351,https://api.github.com/repos/gabber235/Typewriter/pulls/351,ok,200,402,102,7,2,OWNER,False,False,True,closed,4109,1780523753,2026-06-03T21:19:05.055542+00:00,
3266994282,OpenAI_Codex,czgdp1807,36567889,192332885,https://github.com/codezonediitj/pydatastructs/pull/690,https://api.github.com/repos/codezonediitj/pydatastructs/pulls/690,ok,200,126,64,10,2,MEMBER,False,False,True,closed,4108,1780523753,2026-06-03T21:19:06.459402+00:00,
3150229181,Claude_Code,ming86,3927232,998428732,https://github.com/BeehiveInnovations/zen-mcp-server/pull/62,https://api.github.com/repos/BeehiveInnovations/pal-mcp-server/pulls/62,ok,200,6,2,1,1,CONTRIBUTOR,False,False,True,closed,4106,1780523753,2026-06-03T21:19:07.901326+00:00,
3158381572,OpenAI_Codex,ozantunca,1837579,29195592,https://github.com/ozantunca/elb-log-analyzer/pull/501,https://api.github.com/repos/ozantunca/elb-log-analyzer/pulls/501,ok,200,4,4,4,2,OWNER,False,False,True,closed,4105,1780523753,2026-06-03T21:19:08.819004+00:00,
3216830327,Cursor,dallinbentley,70931746,855264010,https://github.com/buster-so/buster/pull/457,,http_error,404,,,,,,,,,,,,2026-06-03T21:19:09.600428+00:00,"{""message"":""Not Found"",""documentation_url"":""https://docs.github.com/rest"",""status"":""404""}"
3176421116,Claude_Code,mnaser,435815,528194129,https://github.com/vexxhost/atmosphere/pull/2789,https://api.github.com/repos/vexxhost/atmosphere/pulls/2789,ok,200,27,20,9,1,MEMBER,False,False,True,closed,4103,1780523753,2026-06-03T21:19:10.665904+00:00,
3090681498,OpenAI_Codex,peter-lawrey,1070321,31261879,https://github.com/OpenHFT/Chronicle-Values/pull/144,https://api.github.com/repos/OpenHFT/Chronicle-Values/pulls/144,ok,200,18,6,1,1,MEMBER,False,False,True,closed,4102,1780523753,2026-06-03T21:19:11.703180+00:00,
3071743797,OpenAI_Codex,Rello,13385119,213728552,https://github.com/Rello/analytics/pull/452,https://api.github.com/repos/Rello/analytics/pulls/452,ok,200,66,92,2,3,OWNER,False,False,True,closed,4101,1780523753,2026-06-03T21:19:12.812594+00:00,
3188858394,Claude_Code,tphakala,7030001,707764474,https://github.com/tphakala/birdnet-go/pull/834,https://api.github.com/repos/tphakala/birdnet-go/pulls/834,ok,200,2018,61,22,6,OWNER,False,False,True,closed,4100,1780523753,2026-06-03T21:19:13.762195+00:00,
3214147071,OpenAI_Codex,a1600012888,26039822,992254607,https://github.com/a1600012888/LaCT/pull/6,https://api.github.com/repos/a1600012888/LaCT/pulls/6,ok,200,1,1,1,1,OWNER,False,False,True,closed,4099,1780523753,2026-06-03T21:19:15.097807+00:00,
3115215129,OpenAI_Codex,michelpereira,25416,80900906,https://github.com/michelpereira/awesome-games-of-coding/pull/68,https://api.github.com/repos/michelpereira/awesome-games-of-coding/pulls/68,ok,200,6,9,1,1,OWNER,False,False,True,closed,4098,1780523753,2026-06-03T21:19:16.196868+00:00,
3225103857,OpenAI_Codex,mtrezza,5673677,50623416,https://github.com/parse-community/parse-dashboard/pull/2894,https://api.github.com/repos/parse-community/parse-dashboard/pulls/2894,ok,200,12,2,2,3,MEMBER,False,False,False,closed,4097,1780523753,2026-06-03T21:19:17.338517+00:00,
3132173822,OpenAI_Codex,panarch,2025065,812496927,https://github.com/gluesql/glues/pull/138,https://api.github.com/repos/gluesql/glues/pulls/138,ok,200,1,1,1,1,MEMBER,False,False,True,closed,4096,1780523753,2026-06-03T21:19:18.466765+00:00,
3192813466,Cursor,seatedro,54208873,909884541,https://github.com/seatedro/glimpse/pull/20,https://api.github.com/repos/seatedro/glimpse/pulls/20,ok,200,102,57,8,4,OWNER,False,False,True,closed,4095,1780523753,2026-06-03T21:19:19.468616+00:00,
3105430773,OpenAI_Codex,georgi,19498,777230015,https://github.com/nodetool-ai/nodetool/pull/115,https://api.github.com/repos/nodetool-ai/nodetool/pulls/115,ok,200,754,990,12,1,COLLABORATOR,False,False,False,closed,4094,1780523753,2026-06-03T21:19:20.732769+00:00,
3070206078,OpenAI_Codex,Zhangyanbo,13829490,864986940,https://github.com/Zhangyanbo/diffusion-evolution/pull/6,https://api.github.com/repos/Zhangyanbo/diffusion-evolution/pulls/6,ok,200,9,14,1,1,OWNER,True,False,False,closed,4093,1780523753,2026-06-03T21:19:22.034904+00:00,
3071556660,OpenAI_Codex,Torantulino,22963551,614765452,https://github.com/Significant-Gravitas/AutoGPT/pull/9967,https://api.github.com/repos/Significant-Gravitas/AutoGPT/pulls/9967,ok,200,3,10,2,1,MEMBER,False,False,True,closed,4092,1780523753,2026-06-03T21:19:23.333567+00:00,
3073416421,OpenAI_Codex,xpinjection,1682232,96929679,https://github.com/xpinjection/test-driven-spring-boot/pull/7,https://api.github.com/repos/xpinjection/test-driven-spring-boot/pulls/7,ok,200,1,1,1,1,OWNER,False,False,True,closed,4091,1780523753,2026-06-03T21:19:24.549877+00:00,
3143968533,Cursor,bruno-garcia,1633368,873328,https://github.com/getsentry/sentry/pull/93512,https://api.github.com/repos/getsentry/sentry/pulls/93512,ok,200,33,11,1,2,MEMBER,False,False,True,closed,4090,1780523753,2026-06-03T21:19:25.657270+00:00,
3257085645,Cursor,georgewrmarshall,8112138,141427485,https://github.com/MetaMask/metamask-mobile/pull/17520,https://api.github.com/repos/MetaMask/metamask-mobile/pulls/17520,ok,200,158,0,1,1,CONTRIBUTOR,False,False,True,closed,4089,1780523753,2026-06-03T21:29:34.274845+00:00,
3081347944,OpenAI_Codex,dylan-conway,35280289,357728969,https://github.com/oven-sh/bun/pull/19827,https://api.github.com/repos/oven-sh/bun/pulls/19827,ok,200,63,32,20,2,MEMBER,False,False,True,closed,4088,1780523753,2026-06-03T21:29:35.740179+00:00,
3247473826,Cursor,scopsy,8872447,400215964,https://github.com/novuhq/novu/pull/8746,https://api.github.com/repos/novuhq/novu/pulls/8746,ok,200,1,1,1,1,CONTRIBUTOR,False,False,True,closed,4087,1780523753,2026-06-03T21:29:37.414330+00:00,
3119771918,OpenAI_Codex,DragonJAR,28887492,993296708,https://github.com/DragonJAR/n8n-workflows-es/pull/2,,http_error,451,,,,,,,,,,,,2026-06-03T21:29:38.155668+00:00,"{""message"":""Repository access blocked"",""block"":{""reason"":""dmca"",""created_at"":""2025-08-26T19:06:05Z"",""html_url"":""https://github.com/github/dmca/blob/master/2025/08/2025-08-13-n8n.md""}}"
3204203307,OpenAI_Codex,dlwh,9633,658914776,https://github.com/stanford-crfm/haliax/pull/149,https://api.github.com/repos/marin-community/haliax/pulls/149,ok,200,45,0,1,1,MEMBER,False,False,True,closed,4084,1780523753,2026-06-03T21:29:39.757914+00:00,
3070636806,OpenAI_Codex,smorimoto,38746192,233476269,https://github.com/acacode/swagger-typescript-api/pull/1235,https://api.github.com/repos/acacode/swagger-typescript-api/pulls/1235,ok,200,7,2,3,1,COLLABORATOR,False,False,True,closed,4083,1780523753,2026-06-03T21:29:41.004000+00:00,
3147817425,OpenAI_Codex,simba-git,64661186,958026130,https://github.com/featureform/enrichmcp/pull/65,https://api.github.com/repos/featureform/enrichmcp/pulls/65,ok,200,4,8,3,1,CONTRIBUTOR,False,False,True,closed,4082,1780523753,2026-06-03T21:29:42.341262+00:00,
3119371116,OpenAI_Codex,Kitenite,31864905,820087727,https://github.com/onlook-dev/onlook/pull/2044,https://api.github.com/repos/onlook-dev/onlook/pulls/2044,ok,200,7,0,1,1,CONTRIBUTOR,False,False,True,closed,4081,1780523753,2026-06-03T21:29:43.438524+00:00,
3088275541,OpenAI_Codex,peter-lawrey,1070321,22252491,https://github.com/OpenHFT/Chronicle-Logger/pull/147,https://api.github.com/repos/OpenHFT/Chronicle-Logger/pulls/147,ok,200,23,8,1,1,MEMBER,False,False,True,closed,4080,1780523753,2026-06-03T21:29:44.473369+00:00,
3222291363,OpenAI_Codex,YASSERRMD,17435971,612354784,https://github.com/ggml-org/llama.cpp/pull/14632,https://api.github.com/repos/ggml-org/llama.cpp/pulls/14632,ok,200,394,3,14,1,NONE,False,False,False,closed,4079,1780523753,2026-06-03T21:29:46.032673+00:00,
3106446159,OpenAI_Codex,marsninja,8206008,422711680,https://github.com/jaseci-labs/jaseci/pull/2012,https://api.github.com/repos/jaseci-labs/jaseci/pulls/2012,ok,200,24,38,3,1,COLLABORATOR,False,False,True,closed,4078,1780523753,2026-06-03T21:29:47.029186+00:00,
3075667255,OpenAI_Codex,sawka,2722291,942851394,https://github.com/outrigdev/outrig/pull/80,https://api.github.com/repos/outrigdev/outrig/pulls/80,ok,200,4,2,1,1,CONTRIBUTOR,False,False,True,closed,4077,1780523753,2026-06-03T21:29:48.228833+00:00,
3158444066,OpenAI_Codex,gshiva,2817954,146327667,https://github.com/vectordotdev/vector/pull/23231,https://api.github.com/repos/vectordotdev/vector/pulls/23231,ok,200,65,1,4,2,NONE,False,False,False,closed,4076,1780523753,2026-06-03T21:29:49.489634+00:00,
3227656456,OpenAI_Codex,simba-git,64661186,958026130,https://github.com/featureform/enrichmcp/pull/144,https://api.github.com/repos/featureform/enrichmcp/pulls/144,ok,200,54,8,2,1,CONTRIBUTOR,False,False,True,closed,4075,1780523753,2026-06-03T21:29:50.474317+00:00,
3087244328,OpenAI_Codex,mantikoros,95266179,433321004,https://github.com/manifoldmarkets/manifold/pull/3588,https://api.github.com/repos/manifoldmarkets/manifold/pulls/3588,ok,200,92,2,7,1,COLLABORATOR,False,False,False,closed,4074,1780523753,2026-06-03T21:29:51.919292+00:00,
3170104958,Claude_Code,xerial,57538,846769747,https://github.com/wvlet/wvlet/pull/1029,https://api.github.com/repos/wvlet/wvlet/pulls/1029,ok,200,198,0,2,2,MEMBER,False,False,True,closed,4073,1780523753,2026-06-03T21:29:53.030276+00:00,
3088570276,OpenAI_Codex,jonhadfield,843944,35689983,https://github.com/jonhadfield/python-hosts/pull/58,https://api.github.com/repos/jonhadfield/python-hosts/pulls/58,ok,200,41,71,3,1,OWNER,False,False,True,closed,4072,1780523753,2026-06-03T21:29:54.046286+00:00,
3194442530,Claude_Code,Szowesgad,155201063,724855841,https://github.com/ml-explore/mlx-examples/pull/1371,https://api.github.com/repos/ml-explore/mlx-examples/pulls/1371,ok,200,711,0,5,1,NONE,False,False,False,closed,4071,1780523753,2026-06-03T21:29:55.310749+00:00,
3161379535,Cursor,rahulchhabria,1755708,33837371,https://github.com/getsentry/sentry-docs/pull/14084,https://api.github.com/repos/getsentry/sentry-docs/pulls/14084,ok,200,108,4,2,3,CONTRIBUTOR,False,False,True,closed,4070,1780523753,2026-06-03T21:29:56.340213+00:00,
3223917110,OpenAI_Codex,aibrahim-oai,219906144,965415649,https://github.com/openai/codex/pull/1537,https://api.github.com/repos/openai/codex/pulls/1537,ok,200,63,0,1,3,COLLABORATOR,False,False,False,closed,4069,1780523753,2026-06-03T21:29:57.842067+00:00,
3204367235,Cursor,chitalian,26822232,595832198,https://github.com/Helicone/helicone/pull/4046,https://api.github.com/repos/Helicone/helicone/pulls/4046,ok,200,15998,20486,15,1,CONTRIBUTOR,False,False,False,closed,4068,1780523753,2026-06-03T21:29:59.083182+00:00,
3164630856,OpenAI_Codex,aavetis,3076502,988545158,https://github.com/aavetis/PRarena/pull/36,https://api.github.com/repos/aavetis/PRarena/pulls/36,ok,200,748,776,10,3,OWNER,False,False,False,closed,4067,1780523753,2026-06-03T21:30:00.311718+00:00,
3181976834,Cursor,julienbourdeau,1525636,464630029,https://github.com/getlago/lago-api/pull/3878,https://api.github.com/repos/getlago/lago-api/pulls/3878,ok,200,135,48,7,1,CONTRIBUTOR,False,False,True,closed,4066,1780523753,2026-06-03T21:30:01.757372+00:00,
3118089189,OpenAI_Codex,bigint,69431456,471728341,https://github.com/heyverse/hey/pull/5625,https://api.github.com/repos/slymnoyann/hey-1/pulls/5625,ok,200,2,2,1,1,CONTRIBUTOR,False,False,True,closed,4064,1780523753,2026-06-03T21:30:03.326150+00:00,
3217923411,OpenAI_Codex,toyamarinyon,535254,845317529,https://github.com/giselles-ai/giselle/pull/1414,https://api.github.com/repos/giselles-ai/giselle/pulls/1414,ok,200,6,0,4,1,CONTRIBUTOR,True,False,False,closed,4063,1780523753,2026-06-03T21:30:04.385396+00:00,
3084480356,OpenAI_Codex,chance-wnb,202173503,650377372,https://github.com/wandb/weave/pull/4564,https://api.github.com/repos/wandb/weave/pulls/4564,ok,200,75,0,1,1,CONTRIBUTOR,True,False,True,closed,4062,1780523753,2026-06-03T21:30:05.455449+00:00,
3189676087,Cursor,mattpocock,28293365,797216527,https://github.com/mattpocock/total-typescript-monorepo/pull/271,https://api.github.com/repos/mattpocock/total-typescript-monorepo/pulls/271,ok,200,1,2,1,1,OWNER,False,False,True,closed,4061,1780523753,2026-06-03T21:30:06.651373+00:00,
3197785109,Cursor,bruno-garcia,1633368,873328,https://github.com/getsentry/sentry/pull/94841,https://api.github.com/repos/getsentry/sentry/pulls/94841,ok,200,10,2,2,3,MEMBER,False,False,False,closed,4060,1780523753,2026-06-03T21:30:07.906145+00:00,
3143552976,OpenAI_Codex,gavinuhma,404716,946251174,https://github.com/mcpgod/cli/pull/11,https://api.github.com/repos/mcpgod/cli/pulls/11,ok,200,4,2,1,2,COLLABORATOR,False,False,True,closed,4059,1780523753,2026-06-03T21:30:09.111230+00:00,
3240524105,OpenAI_Codex,achantavy,46503781,172811550,https://github.com/cartography-cncf/cartography/pull/1695,https://api.github.com/repos/cartography-cncf/cartography/pulls/1695,ok,200,332,177,2,1,CONTRIBUTOR,True,False,False,closed,4058,1780523753,2026-06-03T21:30:11.249770+00:00,
3245763226,Cursor,abhiaiyer91,2359375,839037098,https://github.com/mastra-ai/mastra/pull/6085,https://api.github.com/repos/mastra-ai/mastra/pulls/6085,ok,200,2493,0,22,2,MEMBER,False,False,False,closed,4057,1780523753,2026-06-03T21:30:13.327451+00:00,
3078662519,OpenAI_Codex,danielweinmann,204765,463116412,https://github.com/seasonedcc/remix-forms/pull/333,https://api.github.com/repos/seasonedcc/remix-forms/pulls/333,ok,200,59,1,2,2,CONTRIBUTOR,False,False,True,closed,4056,1780523753,2026-06-03T21:30:14.330632+00:00,
3149028101,OpenAI_Codex,laske185,37439758,550054675,https://github.com/public-ui/kolibri/pull/7884,https://api.github.com/repos/public-ui/kolibri/pulls/7884,ok,200,50,0,1,2,CONTRIBUTOR,False,False,True,closed,4055,1780523753,2026-06-03T21:30:15.395642+00:00,
3118225551,OpenAI_Codex,theepicsaxguy,39008574,933720213,https://github.com/theepicsaxguy/homelab/pull/808,https://api.github.com/repos/theepicsaxguy/homelab/pulls/808,ok,200,2,3,1,1,OWNER,False,False,True,closed,4054,1780523753,2026-06-03T21:30:16.475094+00:00,
3091915110,OpenAI_Codex,peter-lawrey,1070321,31261879,https://github.com/OpenHFT/Chronicle-Values/pull/160,https://api.github.com/repos/OpenHFT/Chronicle-Values/pulls/160,ok,200,0,0,0,2,MEMBER,False,False,False,closed,4053,1780523753,2026-06-03T21:30:17.598622+00:00,
3202977770,OpenAI_Codex,MatejJan,565736,42780465,https://github.com/Retronator/Pixel-Art-Academy/pull/120,https://api.github.com/repos/Retronator/Pixel-Art-Academy/pulls/120,ok,200,763,0,10,1,MEMBER,False,False,True,closed,4052,1780523753,2026-06-03T21:30:18.670827+00:00,
3119146003,OpenAI_Codex,steveklabnik,27786,752236479,https://github.com/steveklabnik/jujutsu-tutorial/pull/75,https://api.github.com/repos/steveklabnik/jujutsu-tutorial/pulls/75,ok,200,31,31,1,1,OWNER,False,False,True,closed,4051,1780523753,2026-06-03T21:30:19.531347+00:00,
3122689630,OpenAI_Codex,wilx,1098563,15830219,https://github.com/log4cplus/log4cplus/pull/651,https://api.github.com/repos/log4cplus/log4cplus/pulls/651,ok,200,40,40,22,1,CONTRIBUTOR,False,False,True,closed,4050,1780523753,2026-06-03T21:30:20.578757+00:00,
3227458177,OpenAI_Codex,wwood,15348,36438823,https://github.com/wwood/singlem/pull/229,https://api.github.com/repos/wwood/singlem/pulls/229,ok,200,0,136,2,1,OWNER,False,False,True,closed,4049,1780523753,2026-06-03T21:30:21.627045+00:00,
3152882125,Cursor,MaxKless,34165455,137811219,https://github.com/nrwl/nx-console/pull/2563,https://api.github.com/repos/nrwl/nx-console/pulls/2563,ok,200,134,2,5,6,CONTRIBUTOR,False,False,True,closed,4048,1780523753,2026-06-03T21:30:22.731072+00:00,
2986431376,Claude_Code,strickvl,3348134,314197645,https://github.com/zenml-io/zenml/pull/3531,https://api.github.com/repos/zenml-io/zenml/pulls/3531,ok,200,147,7,1,1,CONTRIBUTOR,False,False,True,closed,4047,1780523753,2026-06-03T21:30:23.746168+00:00,
3100155456,Cursor,six7,4548309,265001214,https://github.com/tokens-studio/figma-plugin/pull/3395,https://api.github.com/repos/tokens-studio/figma-plugin/pulls/3395,ok,200,7,4,1,4,COLLABORATOR,False,False,True,closed,4046,1780523753,2026-06-03T21:30:24.776955+00:00,
3255138082,OpenAI_Codex,roeniss,26613280,380655938,https://github.com/roeniss/dhlottery-api/pull/148,https://api.github.com/repos/roeniss/dhlottery-api/pulls/148,ok,200,31,0,3,1,OWNER,False,False,False,closed,4045,1780523753,2026-06-03T21:30:26.409084+00:00,
3140635060,OpenAI_Codex,remicolin,98749896,669466632,https://github.com/selfxyz/self/pull/616,https://api.github.com/repos/selfxyz/self/pulls/616,ok,200,16,0,4,1,COLLABORATOR,False,False,True,closed,4044,1780523753,2026-06-03T21:30:27.465872+00:00,
3196239177,Cursor,marclave,6176314,679280065,https://github.com/scalar/scalar/pull/6140,https://api.github.com/repos/scalar/scalar/pulls/6140,ok,200,4,4,3,1,MEMBER,False,False,True,closed,4043,1780523753,2026-06-03T21:30:28.491700+00:00,
3200896426,OpenAI_Codex,ishaan-jaff,29436595,671269505,https://github.com/BerriAI/litellm/pull/12303,https://api.github.com/repos/BerriAI/litellm/pulls/12303,ok,200,2,2,1,1,CONTRIBUTOR,False,False,True,closed,4042,1780523753,2026-06-03T21:30:29.585291+00:00,
3070064535,OpenAI_Codex,Art9681,1919951,927421008,https://github.com/intelligencedev/manifold/pull/68,https://api.github.com/repos/intelligencedev/manifold/pulls/68,ok,200,21,3,2,1,CONTRIBUTOR,False,False,True,closed,4041,1780523753,2026-06-03T21:30:30.544793+00:00,
3085703704,OpenAI_Codex,toyamarinyon,535254,845317529,https://github.com/giselles-ai/giselle/pull/946,https://api.github.com/repos/giselles-ai/giselle/pulls/946,ok,200,16,1,2,2,CONTRIBUTOR,True,False,False,closed,4040,1780523753,2026-06-03T21:30:31.527000+00:00,
3128155705,OpenAI_Codex,Rello,13385119,213728552,https://github.com/Rello/analytics/pull/486,https://api.github.com/repos/Rello/analytics/pulls/486,ok,200,27,16,2,3,OWNER,False,False,True,closed,4039,1780523753,2026-06-03T21:30:32.552881+00:00,
3245641273,OpenAI_Codex,mtrezza,5673677,50623416,https://github.com/parse-community/parse-dashboard/pull/2928,https://api.github.com/repos/parse-community/parse-dashboard/pulls/2928,ok,200,1,9,2,1,MEMBER,False,False,False,closed,4038,1780523753,2026-06-03T21:30:33.622047+00:00,
3220636286,OpenAI_Codex,dlwh,9633,496005961,https://github.com/stanford-crfm/levanter/pull/1047,https://api.github.com/repos/marin-community/levanter/pulls/1047,ok,200,65,36,1,1,MEMBER,False,False,True,closed,4036,1780523753,2026-06-03T21:30:35.017599+00:00,
3156561668,OpenAI_Codex,remicolin,98749896,669466632,https://github.com/selfxyz/self/pull/642,https://api.github.com/repos/selfxyz/self/pulls/642,ok,200,73,53,4,3,COLLABORATOR,False,False,True,closed,4035,1780523753,2026-06-03T21:30:36.157155+00:00,
3087295617,OpenAI_Codex,rbjarnason,43699,23236083,https://github.com/CitizensFoundation/your-priorities-app/pull/201,https://api.github.com/repos/CitizensFoundation/your-priorities-app/pulls/201,ok,200,1,0,1,1,COLLABORATOR,False,False,True,closed,4034,1780523753,2026-06-03T21:30:37.215274+00:00,
3070921346,OpenAI_Codex,EricLBuehler,65165915,763774926,https://github.com/EricLBuehler/mistral.rs/pull/1339,https://api.github.com/repos/EricLBuehler/mistral.rs/pulls/1339,ok,200,1,1,1,1,OWNER,False,False,True,closed,4033,1780523753,2026-06-03T21:30:38.388065+00:00,
3187714712,OpenAI_Codex,truskovskiyk,7893705,844305953,https://github.com/kyryl-opens-ml/no-ocr/pull/13,https://api.github.com/repos/kyryl-opens-ml/no-ocr/pulls/13,ok,200,2,2,2,1,CONTRIBUTOR,False,False,True,closed,4032,1780523753,2026-06-03T21:30:39.414230+00:00,
3136463139,OpenAI_Codex,ObservedObserver,22167673,602389947,https://github.com/Kanaries/pygwalker/pull/706,https://api.github.com/repos/Kanaries/pygwalker/pulls/706,ok,200,8,3,3,1,MEMBER,False,False,True,closed,4031,1780523753,2026-06-03T21:30:40.445670+00:00,
3197502999,Cursor,steebchen,5013932,965250949,https://github.com/theopenco/llmgateway/pull/443,https://api.github.com/repos/theopenco/llmgateway/pulls/443,ok,200,5,15,4,5,MEMBER,False,False,True,closed,4030,1780523753,2026-06-03T21:30:41.786508+00:00,
3075221083,OpenAI_Codex,AhmedElywa,4535142,255075959,https://github.com/AhmedElywa/prisma-tools/pull/351,https://api.github.com/repos/AhmedElywa/prisma-tools/pulls/351,ok,200,1,0,1,1,OWNER,False,False,False,closed,4029,1780523753,2026-06-03T21:30:43.207196+00:00,
3166491360,OpenAI_Codex,RchGrav,643233,997659566,https://github.com/RchGrav/claudebox/pull/21,https://api.github.com/repos/RchGrav/claudebox/pulls/21,ok,200,7,9,2,1,OWNER,False,False,True,closed,4028,1780523753,2026-06-03T21:30:44.324871+00:00,
3070861080,OpenAI_Codex,creatorrr,931887,781914762,https://github.com/julep-ai/julep/pull/1389,https://api.github.com/repos/julep-ai/julep/pulls/1389,ok,200,5,1,1,1,CONTRIBUTOR,False,False,True,closed,4027,1780523753,2026-06-03T21:30:45.461425+00:00,
3165767268,OpenAI_Codex,halilozel1903,22895813,225194766,https://github.com/halilozel1903/AndroidTVMovieParadise/pull/18,https://api.github.com/repos/halilozel1903/AndroidTVMovieParadise/pulls/18,ok,200,2,2,1,1,OWNER,False,False,True,closed,4026,1780523753,2026-06-03T21:30:46.299979+00:00,
3201813962,Cursor,willccbb,9730447,920603619,https://github.com/willccbb/verifiers/pull/124,https://api.github.com/repos/PrimeIntellect-ai/verifiers/pulls/124,ok,200,248,54,6,5,MEMBER,False,False,True,closed,4024,1780523753,2026-06-03T21:30:47.511826+00:00,
3165330190,OpenAI_Codex,Sls0n,102340248,663834147,https://github.com/Sls0n/Prismify/pull/29,https://api.github.com/repos/Sls0n/Prismify/pulls/29,ok,200,226,26,4,5,OWNER,False,False,True,closed,4023,1780523753,2026-06-03T21:30:48.592005+00:00,
3228765594,Cursor,jdx,216188,586920414,https://github.com/jdx/mise/pull/5639,https://api.github.com/repos/jdx/mise/pulls/5639,ok,200,132,20,3,1,OWNER,True,False,False,closed,4022,1780523753,2026-06-03T21:30:49.652682+00:00,
3213725710,OpenAI_Codex,jscarle,29762210,744218577,https://github.com/jscarle/LightResults/pull/62,https://api.github.com/repos/jscarle/LightResults/pulls/62,ok,200,8,3,4,2,OWNER,False,False,True,closed,4021,1780523753,2026-06-03T21:30:50.781351+00:00,
3220810000,OpenAI_Codex,DanielSinclair,4412473,542889195,https://github.com/rainbow-me/browser-extension/pull/1911,https://api.github.com/repos/rainbow-me/browser-extension/pulls/1911,ok,200,7,75,7,6,COLLABORATOR,False,False,True,closed,4020,1780523753,2026-06-03T21:30:51.733890+00:00,
3234031765,OpenAI_Codex,dlwh,9633,496005961,https://github.com/stanford-crfm/levanter/pull/1066,https://api.github.com/repos/marin-community/levanter/pulls/1066,ok,200,27,3,2,1,MEMBER,False,False,True,closed,4018,1780523753,2026-06-03T21:30:53.039705+00:00,
3157854493,OpenAI_Codex,rbjarnason,43699,23236083,https://github.com/CitizensFoundation/your-priorities-app/pull/263,https://api.github.com/repos/CitizensFoundation/your-priorities-app/pulls/263,ok,200,14,0,1,1,COLLABORATOR,False,False,True,closed,4017,1780523753,2026-06-03T21:30:54.080776+00:00,
3131906957,OpenAI_Codex,2326m,67239620,917437058,https://github.com/openai/openai-realtime-agents/pull/65,https://api.github.com/repos/openai/openai-realtime-agents/pulls/65,ok,200,42,297,5,2,NONE,False,False,False,closed,4016,1780523753,2026-06-03T21:30:55.885948+00:00,
3141717000,Cursor,sam-goodwin,38672686,917974798,https://github.com/sam-goodwin/alchemy/pull/374,https://api.github.com/repos/alchemy-run/alchemy/pulls/374,ok,200,87,1,4,6,COLLABORATOR,False,False,False,closed,4014,1780523753,2026-06-03T21:30:57.317336+00:00,
3213746016,OpenAI_Codex,jscarle,29762210,744218577,https://github.com/jscarle/LightResults/pull/69,https://api.github.com/repos/jscarle/LightResults/pulls/69,ok,200,188,0,3,1,OWNER,False,False,True,closed,4013,1780523753,2026-06-03T21:30:58.474543+00:00,
3224150808,OpenAI_Codex,simba-git,64661186,958026130,https://github.com/featureform/enrichmcp/pull/130,https://api.github.com/repos/featureform/enrichmcp/pulls/130,ok,200,5,2,2,1,CONTRIBUTOR,False,False,True,closed,4012,1780523753,2026-06-03T21:30:59.588463+00:00,
3090663222,OpenAI_Codex,peter-lawrey,1070321,31261879,https://github.com/OpenHFT/Chronicle-Values/pull/137,https://api.github.com/repos/OpenHFT/Chronicle-Values/pulls/137,ok,200,11,4,1,1,MEMBER,False,False,True,closed,4011,1780523753,2026-06-03T21:31:00.412803+00:00,
3184082070,OpenAI_Codex,sserrata,9343811,460077424,https://github.com/PaloAltoNetworks/docusaurus-openapi-docs/pull/1178,https://api.github.com/repos/PaloAltoNetworks/docusaurus-openapi-docs/pulls/1178,ok,200,114,11,8,1,MEMBER,False,False,True,closed,4010,1780523753,2026-06-03T21:31:01.646388+00:00,
